Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
28/02/2019,bohernamoe ardee louth,,Louth,"�90,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,caddagh glebe dromahair county leitrim,,Leitrim,"�34,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,clontygrigny ardlougher ballyconnell,,Cavan,"�170,000.00",No,Yes,New Dwelling house /Apartment,
28/02/2019,clounalour oakpark tralee,,Kerry,"�250,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,collinamuck rosscahill galway,,Galway,"�250,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,crosses annagh milton malbay ennis,,Clare,"�180,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,crover mountnugent cavan,,Cavan,"�146,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,curraghaderry milltown galway,,Galway,"�87,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,doon west rosscahill galway,,Galway,"�260,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,drumdowney slieverue slieverue kilkenny,,Kilkenny,"�170,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,ferndale enniskerry wicklow,,Wicklow,"�450,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,festina lente ballylacey inch gorey,,Wexford,"�406,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,garravane rearcross county limerick,,Limerick,"�30,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,glasson village westmeath,,Westmeath,"�170,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,glendale wilton rd cork,,Cork,"�405,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,harmony cottage chapel square fermoy,,Cork,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,kilmanahan piltown kilkenny,,Kilkenny,"�25,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,kilshannig west maherees castlegregory,,Kerry,"�130,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,knockroe innishannon cork,,Cork,"�450,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,loch bu newtown upper rathcoole,,Dublin,"�625,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,loughran rathconrath mullingar,,Westmeath,"�40,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,lower keadue burtonport letterkenny,,Donegal,"�45,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
28/02/2019,main street baltinglass wicklow,,Wicklow,"�40,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
28/02/2019,cottage bolton park rathfarnham,,Dublin,"�485,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,monemore emly tipperary,,Tipperary,"�84,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,mullinoly mullinahone tipperary,,Tipperary,"�305,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,new rd enfield meath,,Meath,"�435,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,newtown knockbridge dundalk,,Louth,"�225,000.00",No,Yes,New Dwelling house /Apartment,
28/02/2019,2 baileys new street waterford,,Waterford,"�132,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,no6 st josephs ave carrig road boyle,,Roscommon,"�96,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,nu 54 carlton village golf links rd youghal,,Cork,"�115,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,rahina clarina limerick,,Limerick,"�130,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,railway rd charleville cork,,Cork,"�60,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,rathnaroughy innishannon cork,,Cork,"�295,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,rathreynolds drumconrath navan,,Meath,"�235,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,roseville marian dr roxboro rd limerick,,Limerick,"�130,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,sallys cottage 4 barnabrow village,,Cork,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,seascape harbour view cobh,,Cork,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,south square macroom cork,,Cork,"�130,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,st colmans castlecomer rd kilkenny,,Kilkenny,"�390,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,bungalow townsparks convoy,,Donegal,"�87,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,cross roads ballybrillaghan frosses,,Donegal,"�52,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,floor apartment macmurrough house 47 lower leeson street,,Dublin,"�650,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,woodstown lower waterford,,Waterford,"�110,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/02/2019,zooa oakfield heights naas,,Kildare,"�265,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,1 annadale dr whitehall dublin 9,Dublin 9,Dublin,"�420,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,1 lintown green lintown hall kilkenny,,Kilkenny,"�145,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,1 sitric rd arbour hill dublin 7,Dublin 7,Dublin,"�375,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,1 spollanstown wood tullamore offaly,,Offaly,"�218,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,1 temple view blackrock,,Dublin,"�969,162.99",No,Yes,New Dwelling house /Apartment,
01/03/2019,1 crescent broodmeadow vale ratoath,,Meath,"�418,502.20",No,Yes,New Dwelling house /Apartment,
01/03/2019,1 heights mount hamilton carrick road,,Louth,"�207,048.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,1 mills edenmore park raheny dublin 5,Dublin 5,Dublin,"�215,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,10 elder heath downs elder downs kiltipper,Dublin 24,Dublin,"�273,200.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,10 father arnold terrace manorcunningham letterkenny,,Donegal,"�75,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,10 hillcourt cartrontroy athlone,,Westmeath,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,10 kinvara dr dublin hill cork,,Cork,"�350,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,108 smithfield village smithfield dublin 7,Dublin 7,Dublin,"�355,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,109 knightswood matthews lane drogheda,,Meath,"�263,500.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,11 belvedere place dublin 1 dublin,Dublin 1,Dublin,"�287,500.00",Yes,No,Second-Hand Dwelling house /Apartment,
01/03/2019,11 dublin hill lower blackpool cork,,Cork,"�127,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,11 greenacre court firhouse road templeogue,Dublin 16,Dublin,"�495,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,11 wolfe tone terrace nenagh tipperary,,Tipperary,"�97,500.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,114 ashfield east kilkenny,,Kilkenny,"�217,500.00",Yes,No,Second-Hand Dwelling house /Apartment,
01/03/2019,118 oakfield father russell rd limerick,,Limerick,"�282,500.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,118 st james wood kilmainham dublin 8,Dublin 8,Dublin,"�245,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,12 bancroft close tallaght dublin 24,Dublin 24,Dublin,"�357,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,12 belvedere place dublin 1,Dublin 1,Dublin,"�287,500.00",Yes,No,Second-Hand Dwelling house /Apartment,
01/03/2019,12 luttrellstown green castleknock dublin 15,Dublin 15,Dublin,"�577,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,124 corish park wexford,,Wexford,"�155,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,127 hazelhatch celbridge kildare,,Kildare,"�244,500.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,12a bindon lane bank place ennis,,Clare,"�102,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,13 claureen kilteragh dooradoyle,,Limerick,"�210,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,13 delaford park templeogue dublin 16,Dublin 16,Dublin,"�390,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,13 mcdonagh ave cloughjordan tipperary,,Tipperary,"�115,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,13 mooneen court roscrea tipperary,,Tipperary,"�95,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,135 temple court northwood santry,,Dublin,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,137 ardglass baltinglass,,Wicklow,"�224,670.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,139 meadow view drogheda louth,,Louth,"�50,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,14 cloughan bridge stoney lane ardee,,Louth,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,14 monastery heath sq clondalkin dublin 22,Dublin 22,Dublin,"�330,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,14 close college wood park clane,,Kildare,"�287,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,14 white pine heights stocking avenue rathfarnham,Dublin 16,Dublin,"�398,374.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,145 keeper rd drimnagh dublin 12,Dublin 12,Dublin,"�360,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,15 claremont cork rd waterford,,Waterford,"�167,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,15 cloch chora corofin,,Galway,"�237,180.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,15 craigford dr killester dublin 5,Dublin 5,Dublin,"�355,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,15 waterside rise swords rd malahide,,Dublin,"�327,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,15 westpark artane dublin 5,Dublin 5,Dublin,"�320,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,153 oakleigh wood dooradoyle limerick,,Limerick,"�177,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,158 upper salthill galway,,Galway,"�201,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,159 kilbarron rd coolock dublin,Dublin 5,Dublin,"�260,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,16 carrickhall close edenderry offaly,,Offaly,"�136,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,16 cloyne meadows cloyne cork,,Cork,"�212,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,16 market square newcastle,,Dublin,"�266,959.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,17 aishling court donegal rd ballybofey,,Donegal,"�141,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,17 dealg ban ladysbridge cork,,Cork,"�285,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,17 holy woods feltrim swords dublin,,Dublin,"�280,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,17 lintown close johnswell rd kilkenny,,Kilkenny,"�182,500.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,17 rathborne square rathborne ashtown,Dublin 15,Dublin,"�272,400.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,17 temple gardens dublin 6,Dublin 6,Dublin,"�3,500,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,18 ruanbeg place ruanbeg manor kildare town,,Kildare,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,188 beechpark leixlip kildare,,Kildare,"�370,044.05",No,Yes,New Dwelling house /Apartment,
01/03/2019,19 grange park dunshaughlin county meath,,Meath,"�440,528.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,19 ruanbeg place ruanbeg manor kildare town,,Kildare,"�140,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,1935 st dominics pk droichead nua kildare,,Kildare,"�190,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,2 shroughaun baltinglass wicklow,,Wicklow,"�140,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,2 aideen ave terenure dublin 6,,Dublin,"�390,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,2 cluain ore manor hamilton leitrim,,Leitrim,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,2 dunmore rd tuam galway,,Galway,"�180,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,2 holywell ave donaghmede dublin 13,Dublin 13,Dublin,"�17,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,2 millers lane skerries county dublin,,Mayo,"�400,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,2 richmond row portobello dublin 8,Dublin 8,Dublin,"�573,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,2 ringacoltig rushbrooke cobh,,Cork,"�585,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,2 maples newbridge kildare,,Kildare,"�131,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,2 wygram green,,Wexford,"�387,665.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,20 anne st clonmel tipperary,,Tipperary,"�330,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,20 grattan park galway,,Galway,"�590,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,20 hunters walk ballycullen rd dublin 24,Dublin 24,Dublin,"�330,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,20 kellys bay beach skerries dublin,,Dublin,"�400,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,20 lansdowne park limerick,,Limerick,"�319,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,20 proudstown rd navan meath,,Meath,"�237,500.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,20 ruanbeg place ruanbeg manor kildare town,,Kildare,"�140,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,20 sli gheal ballymoneen rd knocknacarra,,Galway,"�190,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,21 garran ard doughiska galway,,Galway,"�164,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,21 glenarriff rd dublin 7,Dublin 7,Dublin,"�405,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,21 riverside dr kilkenny,,Kilkenny,"�150,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
01/03/2019,21 ruanbeg place ruanbeg manor kildare town,,Kildare,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,21 dale broadmeadowvale jamestown,,Meath,"�299,559.47",No,Yes,New Dwelling house /Apartment,
01/03/2019,21 woodford brewery rd stillorgan dublin,,Dublin,"�652,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,215 ard baithin st johnston lifford,,Donegal,"�23,330.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,219 elm mount ave beaumont dublin 9,Dublin 9,Dublin,"�425,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,22 inis sioda shannon clare,,Clare,"�240,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,22 mossgrove village ballina mayo,,Mayo,"�178,950.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,22 prospect lawn coolroe ballincollig cork,,Cork,"�605,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,23 brian boru ave clontarf dublin 3,Dublin 3,Dublin,"�370,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,23 cedarview northwood santry demesne,Dublin 9,Dublin,"�436,123.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,23 cluain aoibh clarina,,Limerick,"�220,264.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,23 curragh wood carlanstown kells,,Meath,"�203,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,23 lealand close bawnogue clondalkin dublin 22,Dublin 22,Dublin,"�235,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,23 lotamore ave mayfield banduff,,Cork,"�200,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,23 shannon quays rooskey,,Leitrim,"�211,454.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,24 seabourne view apartments greystones wicklow,,Wicklow,"�378,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,24 straffan grove straffan wood maynooth,,Kildare,"�280,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,24 tramway court station rd sutton dublin 13,Dublin 13,Dublin,"�357,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,26 abbeybrook gardens kilbeggan mullingar,,Meath,"�190,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
01/03/2019,26 oranglen oranhill oranmore,,Galway,"�284,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,27 beverton way donabate dublin,,Dublin,"�372,500.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,28 beaufield park stillorgan dublin,,Dublin,"�470,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,28 drakes point knocknagore crosshaven,,Cork,"�295,154.20",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
01/03/2019,29 abbot drive cualanor upper glenageary road,,Dublin,"�825,000.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,29 moatview drive priorswood clonshaugh,,Dublin,"�255,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,29 st assams rd west raheny dublin 5,Dublin 5,Dublin,"�518,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,29 verschoyle glen saggart abbey,Dublin 24,Dublin,"�352,500.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,3 annadale dr marino dublin 9,Dublin 9,Dublin,"�450,500.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,3 ardan railway yard athboy,,Meath,"�175,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,3 caragh heights caragh nass,,Kildare,"�374,449.34",No,Yes,New Dwelling house /Apartment,
01/03/2019,3 centre park main st schull,,Cork,"�230,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,3 ravenswell palmer road rush,,Dublin,"�245,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,3 redberry finnstown priory,,Dublin,"�346,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,3 ros airgid lis cara carrick shannon,,Leitrim,"�68,750.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,3 school road lahinch clare,,Clare,"�340,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres
01/03/2019,3 lawn oldtown celbridge,,Kildare,"�391,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,3 white pines dirve white pines stocking avenue rathfarnham,,Dublin,"�365,638.81",No,Yes,New Dwelling house /Apartment,
01/03/2019,30 cherrybrook ardee louth,,Louth,"�154,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,30 parkside boulevard parkside balgriffin,,Dublin,"�440,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,31 ballyfermot parade dublin 10,Dublin 10,Dublin,"�214,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,31 priory walk st raphaels manor celbridge,,Kildare,"�235,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,31 laurels carlow,,Carlow,"�123,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,32 manor view park letterkenny donegal,,Donegal,"�90,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,33 barra glas crobally upper tramore,,Waterford,"�213,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,33 connolly sq bray wicklow,,Wicklow,"�285,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,33 forest way bealnamulla athlone,,Roscommon,"�245,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,34 rokeby park lucan,,Dublin,"�709,361.23",No,Yes,New Dwelling house /Apartment,
01/03/2019,34a beechwood park letterkenny beechwood,,Donegal,"�77,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,36 castlegrange rd clondalkin dublin 24,Dublin 22,Dublin,"�228,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,36 st pancras avenue st pancras mount tallant,Dublin 6w,Dublin,"�704,845.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,37 phoenix st ranch inchicore,Dublin 10,Dublin,"�78,870.00",Yes,No,Second-Hand Dwelling house /Apartment,
01/03/2019,38 clonboyne close bellingham mountrath road,,Laois,"�158,591.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,38 rye bridge kilcock kildare,,Kildare,"�198,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,39 parkview robswall malahide,,Dublin,"�365,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,4 lochan headford rd galway,,Galway,"�140,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,4 belltree row beltree clongriffin,,Dublin,"�339,207.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,4 coppinger wood stillorgin park blackrock,,Dublin,"�470,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,4 riverside cavangarden ballyshannon,,Donegal,"�210,000.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,4 rocwood stillorgan dublin,,Dublin,"�750,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,4 st helens walk adamstown lucan,,Dublin,"�255,175.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,40 belfry gardens citywest dublin 24,Dublin 24,Dublin,"�185,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,40 st samsons court balgriffin dublin 13,Dublin 13,Dublin,"�292,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,404 ballisodare town centre,,Sligo,"�85,000.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,41 lismore earlfort blackrock,,Louth,"�212,995.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,417 beechmount dr dundalk louth,,Louth,"�100,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,43 choill diarmada ard laoi castledermot kildare,,Kildare,"�144,500.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,43 shelton gardens kimmage rd west dublin 12,Dublin 12,Dublin,"�440,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,45 sli na mona portarlington portarlington laois,,Laois,"�213,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,45 tarmon manor castlerea roscommon,,Roscommon,"�110,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
01/03/2019,46 casino rd fairview dublin 3,Dublin 3,Dublin,"�370,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,47 fertha drive caherciveen cokerry,,Kerry,"�59,400.00",Yes,No,Second-Hand Dwelling house /Apartment,
01/03/2019,47 mcgrath park blackrock cork,,Cork,"�183,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,5 coolcotts court wexford,,Wexford,"�210,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,5 hewardine terrace amiens st dublin 1,Dublin 1,Dublin,"�290,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,5 hill lane matthew hill cork,,Cork,"�350,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,5 main st glaslough monaghan,,Monaghan,"�258,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,5 parkside lane parkside balgriffin,Dublin 13,Dublin,"�365,639.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,5 demense view croghan rd birr,,Offaly,"�165,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,50 carramore drive knock mayo,,Mayo,"�120,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,51 carrig court carrigaline cork,,Cork,"�425,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,51 stoneligh craddockstown naas,,Kildare,"�312,776.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,52 clonard court balbriggan dublin,,Dublin,"�206,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,52 monread gardens naas kildare,,Kildare,"�300,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,54 greenfields rosbrien limerick,,Limerick,"�165,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,56 kenyon st nenagh tipperary,,Tipperary,"�92,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,56 maryborough ave douglas cork,,Cork,"�375,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,56 palmerston rd rathmines dublin 6,Dublin 6,Dublin,"�1,250,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,56 paddocks proudstown rd navan,,Meath,"�230,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,57 ashbrook castlelake carrigtohill cork,,Cork,"�170,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,6 castleknock cross,Dublin 15,Dublin,"�735,683.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,6 larkfield dale clay farm leopardstown,Dublin 18,Dublin,"�440,528.63",No,Yes,New Dwelling house /Apartment,
01/03/2019,6 sandford ave donnybrook dublin 4,Dublin 4,Dublin,"�900,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,65 esker lawns lucan dublin,,Dublin,"�390,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,65 westbrook park lucan dublin,,Dublin,"�335,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
01/03/2019,65 wicklow heights wicklow,,Wicklow,"�240,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,651 fairgreen kildare,,Kildare,"�160,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,7 cois na habhann drumcarbrit malin,,Donegal,"�118,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,7 courtyard mulranny mayo,,Mayo,"�120,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,7 hernon close old cork road bandon,,Cork,"�312,775.33",No,Yes,New Dwelling house /Apartment,
01/03/2019,7 oldbridge park osberstown naas,,Kildare,"�303,964.75",No,Yes,New Dwelling house /Apartment,
01/03/2019,7 tuckmill park manorhamilton,,Leitrim,"�154,185.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,7 whitehall sq quarry dr perrystown dublin 12,Dublin 12,Dublin,"�250,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/03/2019,70 lisheen woods classes lake ovens,,Cork,"�330,396.00",No,Yes,New Dwelling house /Apartment,
01/03/2019,71 paddocks newcastle west limerick,,Limerick,"�130,000.00",No,No,Second-Hand Dwelling house /Apartment,
