Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"16/04/2019","3 SAULS COURT, COWS LANE, DUBLIN 2","Dublin 8","Dublin","�303,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","3 SHANRATH, OLD CRATLOE RD, LIMERICK","","Limerick","�180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","30 AVONDALE DR, AVONDALE, WATERFORD","","Waterford","�165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","30 The Avenue, Westfield, Leixlip","","Kildare","�361,233.00","No","Yes","New Dwelling house /Apartment",""
"16/04/2019","31 FIVE OAKS VILLAGE, DROGHEDA, LOUTH","","Louth","�430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","32 CREAGH WOODS, GOREY, WEXFORD","","Wexford","�25,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","32 DEERPARK WALK, BLESSINGTON, WICKLOW","","Wicklow","�292,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","32 HARBOUR VIEW, ST LAURENCES RD, HOWTH","Dublin 13","Dublin","�583,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","32 PHIBBELSTOWN HOUSE, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","�225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","35 THE ANCHORAGE, THE MARINA, TRALEE","","Kerry","�125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","37 Clonlara, Kerry Pike, Co. Cork","","Cork","�303,965.00","No","Yes","New Dwelling house /Apartment",""
"16/04/2019","37 INGLEWOOD RD, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","�235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","38 ALLENDALE RISE, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","�294,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","38 SHANOWEN, RATHCORMAC, CORK","","Cork","�197,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","38 ST BRENDANS DRIVE, COOLOCK, DUBLIN 5","Dublin 5","Dublin","�455,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","381 COLLINSWOOD, DUBLIN 9, DUBLIN","Dublin 9","Dublin","�424,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","39 CORBAWN DR, SHANKILL, DUBLIN","Dublin 18","Dublin","�535,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","39 RATH GEAL, DEANSRATH, CLONDALKIN DUBLIN 22","Dublin 22","Dublin","�180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","3A BALLYBEG, RATHNEW, BALLYBEG","","Wicklow","�190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","4 Lakeview, Broadway","","Wexford","�303,964.75","No","Yes","New Dwelling house /Apartment",""
"16/04/2019","4 RIVERVIEW, BRIDGETOWN, LAGHEY","","Donegal","�159,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","4 WYNDHAM, DELGANY, CO WICKLOW","","Wicklow","�293,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","41 PINEWOOD DR, HILLVIEW, WATERFORD","","Waterford","�170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","421 BALLYFERMOT RD, DUBLIN 10, DUBLIN","Dublin 10","Dublin","�250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","45 BELCLARE GROVE, POPPINTREE, DUBLIN 11","Dublin 11","Dublin","�210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","49 DAVIS COURT, THOMAS ST, INCHICORE DUBLIN 8","Dublin 8","Dublin","�207,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","5 CHANCERY PARK GARDENS, TULLAMORE, OFFALY","","Offaly","�170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","5 COIS CROINN, SALTOWN, DUNDALK","","Louth","�101,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","5 CRESTON CLOSE, EARLSCOURT, WATERFORD","","Waterford","�200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","5 DODDER COURT, DODDER VALLEY PARK, FIRHOUSE DUBLIN 24","Dublin 24","Dublin","�360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","5 THE OAKS, DRUMGOLA WOOD, CAVAN","","Cavan","�205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","6 SANDYFORD VIEW, BLACKGLEN RD, SANDYFORD DUBLIN 18","Dublin 18","Dublin","�285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","63 MOUNT ANDREW RISE, LUCAN, DUBLIN","","Dublin","�215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","65 ROUNDWOOD, ROSBRIEN, LIMERICK","","Limerick","�203,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","66 CLIFDEN ROAD, BALLYFERMOT, DUBLIN 10","","Dublin","�230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","69 CLUAIN AOIBHINN, CRADDOCKSTOWN ROAD, NAAS","","Kildare","�289,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","69 SLIABH MILEHOUSE RD, ENNISCORTHY, WEXFORD","","Wexford","�170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","7 CRANNAGH WAY, RATHFARNHAM, DUBLIN 14","","Dublin","�760,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","7 FERNS ROAD, KIMMAGE, DUBLIN 12","Dublin 12","Dublin","�232,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","7 GLENCONNOR HEIGHTS, CLONMEL, TIPPERARY","","Tipperary","�75,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","7 HENRIETTA HALL, HENRIETTA ST, DUBLIN 1","Dublin 1","Dublin","�140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","71 BAYSIDE WALK, SUTTON, DUBLIN 13","Dublin 13","Dublin","�442,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","77 STATION HOUSE, MC DONAGH JUNCTION, KILKENNY","","Kilkenny","�147,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","8 FRANKFORD PARK, KILCORMAC","","Offaly","�167,357.00","Yes","Yes","New Dwelling house /Apartment",""
"16/04/2019","8 The Mews, Heathfield, Carriganarra","","Cork","�317,180.61","No","Yes","New Dwelling house /Apartment",""
"16/04/2019","86 SNOWDROP WALK, DARNDALE, DUBLIN 17","Dublin 17","Dublin","�180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","9 BALLINA QUAY, BALLINA, COUNTY TIPPERARY","","Tipperary","�150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","9 BOLBROOK DR, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","�240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","9 Dunville Green, Navan, Co. Meath","","Meath","�240,528.63","No","Yes","New Dwelling house /Apartment",""
"16/04/2019","9 FRANKFORD PARK, KILCORMAC","","Offaly","�167,357.00","Yes","Yes","New Dwelling house /Apartment",""
"16/04/2019","9 JULIET SQ, PALMERSTOWN, DUBLIN 20","Dublin 20","Dublin","�34,188,546.26","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","9 SCRIBBLESTOWN PLACE, RATHOATH RD, FINGLAS DUBLIN 11","Dublin 11","Dublin","�106,343.44","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","95 NEW MARKET SQ, MILL ST, DUBLIN 8","Dublin 8","Dublin","�266,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","96 TRITONVILLE RD, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","�1,300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","APT 1, 12 ADELAIDE ROAD, DUBLIN2","","Dublin","�247,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","APT 301, KILMAINHAM SQ, KILMAINHAM DUBLIN 8","Dublin 8","Dublin","�346,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","BALLYHOOEY, RAPHOE, COUNTY DONEGAL","","Donegal","�79,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","BALLYTRASNA, GARDENFIELD, TUAM","","Galway","�335,800.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","CAPPAGHMORE, CLONOWN, ATHLONE","","Roscommon","�177,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","CLONCURKNEY, BAWNBOY, CAVAN","","Cavan","�60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","CLUAIN AOIBHEANN, BALLYBORO, CLONROCHE","","Wexford","�274,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","CORCAMORE, CLARINA, LIMERICK","","Limerick","�370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","CORRIGEENROE, BOYLE, ROSCOMMON","","Roscommon","�210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","CROSSHAVEN HILL, CROSSHAVEN, CO. CORK","","Cork","�145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","DEREENASPEAGH, DRIMOLEAGUE, CO CORK","","Cork","�240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","DERRYALAHAN, URLAR, KILKELLY","","Mayo","�147,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","FORREST LODGE, SHAEN, PORTLAOISE","","Laois","�250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","FOURLAKES, ROCKHILL, BALLINTRA","","Donegal","�120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","GLENTARA, ROSCREA, CO.TIPPERARY","","Tipperary","�140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","GORTBEG, BALLYGLUINN, TUAM","","Galway","�50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","GORTBRACK, TRALEE, CO KERRY","","Kerry","�32,100.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","GRAIGUE, ABBEYLEIX, LAOIS","","Laois","�78,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","HILLVIEW, QUIN ROAD, ENNIS","","Clare","�100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","KILGLYNN, KILCOCK, CO. MEATH","","Meath","�150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","KILKENNY LODGE, BREAFFY ROAD, CASTLEBAR","","Mayo","�430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","LARAGH, BALLYBAY, CO MONAGHAN","","Monaghan","�150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","LOGINSHERD, CARNE, BROADWAY","","Wexford","�208,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","ROSSNOWLAGH, DONEGAL, COUNTY DONEGAL","","Donegal","�30,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","SRAH UPPER, CARRACASTLE, BALLAGHADERREEN","","Mayo","�160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","THE OLDE MANSE, MAIN STREET, ABBEYLEIX","","Laois","�251,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","WATERS EDGE, EAST FERRY, MIDLETON","","Cork","�510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","1 BATTERY HEIGHTS, ATHLONE, CO WESTMEATH","","Meath","�65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","1 BELLGREE HOUSE, TYRRELSTOWN, BLANCHARDSTOWN DUBLIN 15","Dublin 15","Dublin","�173,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","1 BROOKFIELD COURT, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","�100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","1 CLOUGHANVARY, JOHN ST, ARDEE","","Louth","�215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","1 EARLS WELL, WATERFALL, CO. CORK","","Cork","�690,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","10 ABBEY PARK, TRALEE, KERRY","","Kerry","�127,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","10 Castlefield Hall, Clonsilla, Dublin 15","Dublin 15","Dublin","�409,691.63","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","10 CRANFORD PINES, BALLINCOLLIG, CORK","","Cork","�300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","10 GLEBEMOUNT, WICKLOW","","Wicklow","�340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","10 LAUREL BROOK GARDENS, DUNDALK, LOUTH","","Louth","�200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","10 PARK COURT, PHELIM WOOD, DUBLIN RD","","Carlow","�150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","10 WOODVIEW EST, CLONEA RD, DUNMORE EAST","","Waterford","�178,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","105 DROMARD RD, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","�195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","105 THE KILNS, STATION RD, PORTMARNOCK","Dublin 13","Dublin","�290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","105 THE VALE, PORTLAOISE RD, GRAIGUECULLEN","","Carlow","�181,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","107 ARDLEIGH VALE, MULLINGAR, CO WESTMEATH","","Westmeath","�175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","107 BROOKLANDS, CAPDOO COMMONS, CLANE","","Kildare","�240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","109 ANNADALE DR, DRUMCONDRA, DUBLIN 9","Dublin 9","Dublin","�415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","11 LAKEVIEW, TULLYMONGAN, CAVAN","","Cavan","�60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","11 MEADOWBANK, BAILE NA NDEISE, WATERFORD","","Waterford","�165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","11 MEADOWLANDS, ENNISCORTHY, WEXFORD","","Wexford","�210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","11 RADHARC NA FARRAIGE, BALLYMONEEN RD, KNOCKNACARRA","","Galway","�366,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","12 MEADOW PARK, MONAMOLIN, GOREY","","Wexford","�140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","12 WILLOW BROOK, PRIMROSE GATE, CELBRIDGE","","Kildare","�285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","120 ROSSVALE, MOUNTMELLICK RD, PORTLAOISE","","Laois","�153,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","127 WOODLAWN PARK GROVE, FIRHOUSE, DUBLIN 24","Dublin 24","Dublin","�395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","13 Ardsolus, Old Naas Road, Brownsbarn","","Dublin","�286,343.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","13 CAISEAL NA RI, CASHEL, CO TIPPERARY","","Tipperary","�180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","13 Cois na Criann, Ballymaloe Road, Cloyne","","Cork","�299,560.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","13 Diswellstown Court, CASTLEKNOCK, DUBLIN 15","","Dublin","�431,718.06","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","13 THE MEWS, CASTLEWHITE, WHITECHURCH","","Cork","�272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","13 Waterside Green, Waterside, Swords","","Dublin","�255,506.61","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","137 AULDEN GRANGE, OLD COOLOCK LANE, SANTRY DUBLIN 9","Dublin 17","Dublin","�325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","139 FORTFIELD RD, TERENURE, DUBLIN 6W","","Dublin","�1,160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","14 Cluain Ard, Blarney","","Cork","�255,462.55","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","14 Eastham Square, Eastham Road, Bettystown","","Meath","�246,255.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","14 SWORDS MANOR COURT SWORDS, DUBLIN","","Dublin","�264,880.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","14 The Place, Citywest Village, Citywest","Dublin 24","Dublin","�290,748.89","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","14 THE VIEW, BALLYHOOLY, CORK","","Cork","�284,400.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","143 GLEANN NA RI, MURROUGH, RENMORE","","Galway","�170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","15 BELFIELD PARK, STILLORGAN, DUBLIN","","Dublin","�570,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","15 THE VILLAGE, PORTLAOISE, LAOIS","","Laois","�147,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","17 BROOMHALL COURT, RATHNEW, WICKLOW","","Wicklow","�273,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","17 CHARLETON HILL, NEW ROSS, WEXFORD","","Wexford","�66,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","17 CRANFIELD PLACE, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","�735,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","17 DEANSRATH AVE, CLONDALKIN DUBLIN 22, DUBLIN","Dublin 22","Dublin","�170,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","17 PRIORY EAST, NAVAN RD, DUBLIN 7","Dublin 7","Dublin","�372,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","17 SALLYBROOK, GLANMIRE, CO CORK","","Cork","�75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","175 WHITEHALL RD WEST, DUBLIN 12, DUBLIN","Dublin 12","Dublin","�510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","18 DE LOUGHRY PLACE, KILKENNY","","Kilkenny","�126,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","18 MANOR GREEN, GRANGE MANOR OVENS, CORK","","Cork","�275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","19 CAREYSTOWN MEADOWS, WHITEGATE, CORK","","Cork","�167,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","19 CNOIC CAISLEAN, KNOCKBOY, WATERFORD","","Waterford","�204,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","19 THE PADDOCKS, NAVAN, MEATH","","Meath","�222,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","2 ARDUAIN, THE MOYNE, ENNISCORTHY","","Wexford","�172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","2 FOXWOOD, GARRYDUFF, CORK","","Cork","�388,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","2 MARTIN SAVAGE TERRACE, SLIGO, SLIGO","","Sligo","�93,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","2 SEAVILLE, NEWTOWN HILL, TRAMORE","","Waterford","�507,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","2 The Green, Station Manor, Station Road","","Dublin","�506,608.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","20 ARD RATHA, CASTLECRINE RD, SIXMILEBRIDGE","","Clare","�194,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","20 LAKE DR, KILMINCHY, PORTLAOISE","","Laois","�180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","20 RIVERWOOD GROVE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","�390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","21 BALLYCRAGGAN, PUCKANE, NENAGH","","Tipperary","�138,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","213 GORT NA COIRRBE, GALWAY, GALWAY","","Galway","�246,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","22 CASTLEMOYNE, BALGRIFFIN, DUBLIN 13","Dublin 13","Dublin","�535,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","22 Cois Glaisin Walk, Johnstown, Navan","","Meath","�233,480.17","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","22 Parkside Gardens, Parkside, Balgriffin","Dublin 13","Dublin","�290,748.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","220 SMITHFIELD VILLAGE, DUBLIN 7, DUBLIN","Dublin 7","Dublin","�195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","23 BOTAIRIN NA MUILLINN, ABBEYSIDE, DUNGARVAN","","Waterford","�66,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","23 Cois Glaisin Walk, Johnstown, Navan","","Meath","�202,643.17","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","23 GOLDEN MEADOWS, CLONAKILTY, CORK","","Cork","�130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","23 SLANEY PARK, DRUMGEELY, SHANNON","","Clare","�127,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","24 Beresford Court, Donabate, Co Dublin","","Dublin","�330,397.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","24 Coopers Grange, Old Quarter, Ballincollig","","Cork","�308,369.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","24 MOUNT SION AVE, WATERFORD, WATERFORD","","Waterford","�135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","25 beresford court, donabate","","Dublin","�330,396.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","25 Pelletstown Avenue, Royal Canal Park, Ratoath Road","","Dublin","�400,881.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","25 THORNHILL HEIGHTS, CELBRIDGE, KILDARE","","Kildare","�300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","26 BEECH PARK, BLACKROCK, DUNDALK","","Louth","�240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","26 Castlewellan Park, Aghards Road, celbridge","","Kildare","�400,881.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","26 Cloch Chora, Corofin","","Galway","�264,317.18","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","26 Glasheen, Drumlish","","Longford","�193,833.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","26 ORCHARDSTOWN PARK, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","�635,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","26 THE PADDOCKS, KILDANGAN, KILDARE","","Kildare","�207,367.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","26 THORNBROOK, THE BALLAGH, WEXFORD","","Wexford","�127,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","29 ARDCAHON WAY, COOLKELLURE, LEHANAGHMORE  CORK","","Cork","�315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","29 RIVERDALE, WESTBURY, CORBALLY","","Clare","�183,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","3 ATHLUMNEY CASTLE, NAVAN, MEATH","","Meath","�352,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","3 glebe hill, Monamolin, Gorey","","Wexford","�215,858.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","3 GROSVENOR PARK, NEWCOURT ROAD, BRAY","","Wicklow","�68,419.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","3 LISCORRIE, DROGHEDA, LOUTH","","Louth","�200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","30  31  32   MOUNTAIN RD, CAHIR, CO TIPPERARY","","Tipperary","�110,600.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","30 RISE NAVAN RD, ASHINGTON, DUBLIN","Dublin 15","Dublin","�453,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","33 CURRAGH HALL GREEN, TYRRELSTOWN DUBLIN 15, DUBLIN","Dublin 15","Dublin","�288,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","34 GRANVILLE PARK, BLACKROCK, DUBLIN","","Dublin","�745,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","34 Willow Drive, Bloomfield, Annacotty","","Limerick","�313,748.90","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","36A LANDSDOWNE VALLEY, DRIMMNAGH, DUBLIN 12","","Dublin","�252,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","37 RICHARDSON'S MEADOW, KILCOHAN, WATERFORD","","Waterford","�69,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","38 Mountfield, Tramore, Co. Waterford","","Waterford","�200,441.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","38 SHEARWATER, PIER RD, KINSALE","","Cork","�409,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","39 NEW CORK RD, MIDLETON, CORK RD","","Cork","�85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","39 OLD WINDMILL COURT, LOWER GERARD GRIFFIN ST, LIMERICK","","Limerick","�138,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","4 COIS FARRAIGE, MUIRIOCH, DINGLE","","Kerry","�235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","4 DEERPARK HEIGHTS, CARLANSTOWN, KELLS","","Meath","�145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","4 KNOCKROE, CLONES RD, GLEANN","","Monaghan","�190,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","4 MARIAN TERRACE, HOSPITAL, LIMERICK","","Limerick","�140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","4 MONA TERRACE, ST LELIA ST, LIMERICK","","Limerick","�187,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","4 The Mews, Heathfield, Carriganarra","","Cork","�317,180.00","No","Yes","New Dwelling house /Apartment",""
